ID	Gene	Entrez	Cluster	Correlation
DBTMEE:2004508	Cfhr1	50702	4-Cell Transient	0.89914
DBTMEE:2018242	Rgs13	246709	4-Cell Transient	0.99728
DBTMEE:2003142	BC003331	226499	4-Cell Transient	0.9364
DBTMEE:2010010	Hmcn1	545370	4-Cell Transient	0.9966
DBTMEE:2005654	Dars2	226539	4-Cell Transient	0.98789
DBTMEE:2009299	Gorab	98376	4-Cell Transient	0.93768
DBTMEE:2010731	Itln1	16429	4-Cell Transient	0.99644
DBTMEE:2019425	Slamf8	74748	4-Cell Transient	0.99738
DBTMEE:2006729	Ephx1	13849	4-Cell Transient	0.99606
DBTMEE:2014798	Nvl	67459	4-Cell Transient	0.9862
DBTMEE:2006656	Enah	13800	4-Cell Transient	0.95165
DBTMEE:2012093	Mark1	226778	4-Cell Transient	0.97389
DBTMEE:2010277	Iars2	381314	4-Cell Transient	0.97687
DBTMEE:2014316	Nenf	66208	4-Cell Transient	0.99125
DBTMEE:2006239	Dtl	76843	4-Cell Transient	0.98866
DBTMEE:2004207	Cd46	17221	4-Cell Transient	0.9978
DBTMEE:2011427	Lats1	16798	4-Cell Transient	0.98907
DBTMEE:2007656	Fuca2	66848	4-Cell Transient	0.97182
DBTMEE:2002054	Adat2	66757	4-Cell Transient	0.99806
DBTMEE:2016560	Perp	64058	4-Cell Transient	0.97686
DBTMEE:2010493	Il22ra2	237310	4-Cell Transient	0.99958
DBTMEE:2010487	Il20ra	237313	4-Cell Transient	0.96256
DBTMEE:2009023	Gm6251	621697	4-Cell Transient	0.98081
DBTMEE:2009731	H60b	667281	4-Cell Transient	0.94739
DBTMEE:2023029	Vnn3	26464	4-Cell Transient	0.95668
DBTMEE:2023028	Vnn1	22361	4-Cell Transient	0.99792
DBTMEE:2020836	Taar2	209512	4-Cell Transient	0.98967
DBTMEE:2005267	Ctgf	14219	4-Cell Transient	0.99827
DBTMEE:2004917	Col10a1	12813	4-Cell Transient	0.99724
DBTMEE:2018944	Scml4	268297	4-Cell Transient	0.97596
DBTMEE:2011570	Lilrb4	14728	4-Cell Transient	0.97653
DBTMEE:2016950	Pln	18821	4-Cell Transient	0.99709
DBTMEE:2019939	Smpdl3a	57319	4-Cell Transient	0.99906
DBTMEE:2000744	4632428N05Rik	74048	4-Cell Transient	0.9979
DBTMEE:2004532	Chchd10	103172	4-Cell Transient	0.96787
DBTMEE:2023034	Vpreb3	22364	4-Cell Transient	0.98462
DBTMEE:2005244	Cstb	13014	4-Cell Transient	0.98759
DBTMEE:2010528	Ilvbl	216136	4-Cell Transient	0.98639
DBTMEE:2007408	Fgf22	67112	4-Cell Transient	0.98738
DBTMEE:2007640	Fstl3	83554	4-Cell Transient	0.96689
DBTMEE:2011045	Kiss1r	114229	4-Cell Transient	0.93853
DBTMEE:2010033	Hmha1	70719	4-Cell Transient	0.99924
DBTMEE:2002967	Atp5d	66043	4-Cell Transient	0.97987
DBTMEE:2014272	Ndufs7	75406	4-Cell Transient	0.93182
DBTMEE:2016948	Plk5	216166	4-Cell Transient	0.99957
DBTMEE:2002352	Amh	11705	4-Cell Transient	0.99085
DBTMEE:2021099	Tdg	21665	4-Cell Transient	0.99773
DBTMEE:2001520	A230046K03Rik	319277	4-Cell Transient	0.96386
DBTMEE:2000066	1500009L16Rik	69784	4-Cell Transient	0.98769
DBTMEE:2016981	Pmch	110312	4-Cell Transient	0.99735
DBTMEE:2004004	Ccdc53	67282	4-Cell Transient	0.99617
DBTMEE:2014235	Ndufa12	66414	4-Cell Transient	0.97075
DBTMEE:2008821	Gm4340		4-Cell Transient	0.99093
DBTMEE:2005230	Csrp2	13008	4-Cell Transient	0.99304
DBTMEE:2016675	Phlda1	21664	4-Cell Transient	0.87352
DBTMEE:2010360	Ifng	15978	4-Cell Transient	0.98131
DBTMEE:2012291	Mettl1	17299	4-Cell Transient	0.95625
DBTMEE:2018131	Rdh1	107605	4-Cell Transient	0.99441
DBTMEE:2010703	Itga7	16404	4-Cell Transient	0.99629
DBTMEE:2015850	Olfr788	258544	4-Cell Transient	0.99154
DBTMEE:2006679	Enpp3	209558	4-Cell Transient	0.99296
DBTMEE:2011333	L3mbtl3	237339	4-Cell Transient	0.99009
DBTMEE:2017807	Qrsl1	76563	4-Cell Transient	0.99044
DBTMEE:2019116	Serinc1	56442	4-Cell Transient	0.9665
DBTMEE:2019097	Sept10	103080	4-Cell Transient	0.98011
DBTMEE:2004625	Chst3	53374	4-Cell Transient	0.99982
DBTMEE:2019602	Slc29a3	71279	4-Cell Transient	0.97967
DBTMEE:2009998	Hk1	15275	4-Cell Transient	0.99247
DBTMEE:2021191	Tfam	21780	4-Cell Transient	0.95414
DBTMEE:2011779	AI646023	192734	4-Cell Transient	0.99838
DBTMEE:2013560	Mmp11	17385	4-Cell Transient	0.9775
DBTMEE:2011741	Lrrc3	237387	4-Cell Transient	0.98246
DBTMEE:2006153	Dos	100503659	4-Cell Transient	0.99401
DBTMEE:2013869	Mterfd3	74238	4-Cell Transient	0.90653
DBTMEE:2013982	Mybpc1	109272	4-Cell Transient	0.96548
DBTMEE:2000848	4930430F08Rik	68281	4-Cell Transient	0.99575
DBTMEE:2021928	Trhde	237553	4-Cell Transient	0.99734
DBTMEE:2004134	Cct2	12461	4-Cell Transient	0.90636
DBTMEE:2011903	Lyz2	17105	4-Cell Transient	0.89721
DBTMEE:2006315	Dyrk2	69181	4-Cell Transient	0.95713
DBTMEE:2010015	Hmga2	15364	4-Cell Transient	0.95471
DBTMEE:2017882	Rab5b	19344	4-Cell Transient	0.92754
DBTMEE:2015874	Olfr815	258665	4-Cell Transient	0.93296
DBTMEE:2014335	Neurod4	11923	4-Cell Transient	0.99714
DBTMEE:2019023	Sec14l4	103655	4-Cell Transient	0.98457
DBTMEE:2011563	Lif	16878	4-Cell Transient	0.98219
DBTMEE:2023285	Xbp1	22433	4-Cell Transient	0.93044
DBTMEE:2002121	Aebp1	11568	4-Cell Transient	0.9984
DBTMEE:2023361	Ykt6	56418	4-Cell Transient	0.99
DBTMEE:2008244	Gm11992	626870	4-Cell Transient	0.95529
DBTMEE:2007307	Fbxo48	319701	4-Cell Transient	0.96362
DBTMEE:2004878	Cnrip1	380686	4-Cell Transient	0.99511
DBTMEE:2017756	Pus10	74467	4-Cell Transient	0.99015
DBTMEE:2013886	Mtif2	76784	4-Cell Transient	0.93046
DBTMEE:2014736	Nudcd2	52653	4-Cell Transient	0.96959
DBTMEE:2003596	C1qtnf2	69183	4-Cell Transient	0.99734
DBTMEE:2009773	Havcr1	171283	4-Cell Transient	0.97035
DBTMEE:2010057	Hnrnph1	59013	4-Cell Transient	0.97266
DBTMEE:2009528	Grm6	108072	4-Cell Transient	0.9936
DBTMEE:2023611	Zfp354a	21408	4-Cell Transient	0.93169
DBTMEE:2004343	Cdkl3	213084	4-Cell Transient	0.9861
DBTMEE:2019339	Shroom1	71774	4-Cell Transient	0.8968
DBTMEE:2019107	Sept8	20362	4-Cell Transient	0.99804
DBTMEE:2015471	Olfr325	258261	4-Cell Transient	0.99718
DBTMEE:2010879	Kcnj12	16515	4-Cell Transient	0.99707
DBTMEE:2021943	Trim16	94092	4-Cell Transient	0.97702
DBTMEE:2021136	Tekt3	71062	4-Cell Transient	0.99704
DBTMEE:2016991	Pmp22	18858	4-Cell Transient	0.99212
DBTMEE:2016758	Pik3r6	104709	4-Cell Transient	0.94261
DBTMEE:2014002	Myh10	77579	4-Cell Transient	0.91415
DBTMEE:2022627	Vamp2	22318	4-Cell Transient	0.9969
DBTMEE:2020199	Sox15	20670	4-Cell Transient	0.98424
DBTMEE:2004721	Cldn7	53624	4-Cell Transient	0.99945
DBTMEE:2021383	Tm4sf5	75604	4-Cell Transient	0.99959
DBTMEE:2017594	Psmb6	19175	4-Cell Transient	0.95829
DBTMEE:2018440	Rnf167	70510	4-Cell Transient	0.98704
DBTMEE:2002414	Ankfy1	11736	4-Cell Transient	0.97021
DBTMEE:2018733	Rtn4rl1	237847	4-Cell Transient	0.99854
DBTMEE:2005664	Dbil5	13168	4-Cell Transient	0.92644
DBTMEE:2014762	Nufip2	68564	4-Cell Transient	0.84682
DBTMEE:2019713	Slc46a1	52466	4-Cell Transient	0.99352
DBTMEE:2011566	Lig3	16882	4-Cell Transient	0.99919
DBTMEE:2007527	Fndc8	78919	4-Cell Transient	0.99723
DBTMEE:2019822	Slfn4	20558	4-Cell Transient	0.99706
DBTMEE:2019821	Slfn3	20557	4-Cell Transient	0.99734
DBTMEE:2003300	Bcas3	192197	4-Cell Transient	0.85337
DBTMEE:2018484	Rnft1	76892	4-Cell Transient	0.98072
DBTMEE:2017742	Ptrh2	217057	4-Cell Transient	0.97563
DBTMEE:2013732	Mrpl27	94064	4-Cell Transient	0.98369
DBTMEE:2010095	Hoxb13	15408	4-Cell Transient	0.9942
DBTMEE:2010103	Hoxb9	15417	4-Cell Transient	0.99701
DBTMEE:2018973	Scrn2	217140	4-Cell Transient	0.99571
DBTMEE:2016084	Osbpl7	71240	4-Cell Transient	0.98705
DBTMEE:2013542	Mllt6	246198	4-Cell Transient	0.99779
DBTMEE:2017591	Psmb3	26446	4-Cell Transient	0.94047
DBTMEE:2011424	Lasp1	16796	4-Cell Transient	0.99637
DBTMEE:2020564	Stard3	59045	4-Cell Transient	0.98843
DBTMEE:2021037	Tcap	21393	4-Cell Transient	0.99732
DBTMEE:2006757	Erbb2	13866	4-Cell Transient	0.99937
DBTMEE:2009483	Grb7	14786	4-Cell Transient	0.99232
DBTMEE:2017612	Psmd3	22123	4-Cell Transient	0.88911
DBTMEE:2004272	Cdc6	23834	4-Cell Transient	0.96119
DBTMEE:2010400	Igfbp4	16010	4-Cell Transient	0.99809
DBTMEE:2007462	Fkbp10	14230	4-Cell Transient	0.98492
DBTMEE:2004870	Cnp	12799	4-Cell Transient	0.97669
DBTMEE:2010224	Hspb9	75482	4-Cell Transient	0.99913
DBTMEE:2002984	Atp6v0a1	11975	4-Cell Transient	0.97388
DBTMEE:2010173	Hsd17b1	15485	4-Cell Transient	0.9892
DBTMEE:2018402	Rnd2	11858	4-Cell Transient	0.97998
DBTMEE:2014122	Nags	217214	4-Cell Transient	0.98945
DBTMEE:2002827	Asb16	217217	4-Cell Transient	0.95319
DBTMEE:2021709	Tmub2	72053	4-Cell Transient	0.99817
DBTMEE:2018746	Rundc3a	51799	4-Cell Transient	0.99879
DBTMEE:2009531	Grn	14824	4-Cell Transient	0.95072
DBTMEE:2001883	Ace	11421	4-Cell Transient	0.98464
DBTMEE:2012406	Gm885	380732	4-Cell Transient	0.99985
DBTMEE:2004184	Cd300a	217303	4-Cell Transient	0.9911
DBTMEE:2019469	Slc16a5	217316	4-Cell Transient	0.97012
DBTMEE:2007788	Galr2	14428	4-Cell Transient	0.99701
DBTMEE:2020318	Sphk1	20698	4-Cell Transient	0.97505
DBTMEE:2003823	Card14	170720	4-Cell Transient	0.98537
DBTMEE:2019582	Slc26a11	268512	4-Cell Transient	0.98542
DBTMEE:2004580	Chmp6	208092	4-Cell Transient	0.99011
DBTMEE:2003252	Baiap2	108100	4-Cell Transient	0.97045
DBTMEE:2007515	Fn3krp	238024	4-Cell Transient	0.98354
DBTMEE:2003688	Cabp7	192650	4-Cell Transient	0.99572
DBTMEE:2006875	Ewsr1	14030	4-Cell Transient	0.95417
DBTMEE:2016604	Pgam2	56012	4-Cell Transient	0.97671
DBTMEE:2021788	Tns3	319939	4-Cell Transient	0.99633
DBTMEE:2022442	Ugp2	216558	4-Cell Transient	0.9371
DBTMEE:2017441	Prorsd1	67939	4-Cell Transient	0.99717
DBTMEE:2001985	Acyp2	75572	4-Cell Transient	0.95896
DBTMEE:2004100	Ccng1	12450	4-Cell Transient	0.98552
DBTMEE:2021268	Thg1l	66628	4-Cell Transient	0.95792
DBTMEE:2003778	Canx	12330	4-Cell Transient	0.96335
DBTMEE:2023560	Zfp2	22678	4-Cell Transient	0.99592
DBTMEE:2009748	Hand1	15110	4-Cell Transient	0.99692
DBTMEE:2015476	Olfr331	100502887	4-Cell Transient	0.99739
DBTMEE:2015398	Olfr224	258198	4-Cell Transient	0.9972
DBTMEE:2009643	Guk1	14923	4-Cell Transient	0.98394
DBTMEE:2003019	Atpaf2	246782	4-Cell Transient	0.98262
DBTMEE:2018408	Rnf112	22671	4-Cell Transient	0.99702
DBTMEE:2023589	Zfp287	170740	4-Cell Transient	0.9514
DBTMEE:2010161	Hs3st3b1	54710	4-Cell Transient	0.97168
DBTMEE:2008027	Glp2r	93896	4-Cell Transient	0.99333
DBTMEE:2019312	Shbg	20415	4-Cell Transient	0.98805
DBTMEE:2019660	Amac1	56293	4-Cell Transient	0.99719
DBTMEE:2004615	Chrne	11448	4-Cell Transient	0.99812
DBTMEE:2002862	Aspa	11484	4-Cell Transient	0.98078
DBTMEE:2015513	Olfr381	259024	4-Cell Transient	0.99728
DBTMEE:2009902	Hic1	15248	4-Cell Transient	0.98735
DBTMEE:2016130	Ovca2		4-Cell Transient	0.96979
DBTMEE:2006165	Dph1		4-Cell Transient	0.96979
DBTMEE:2009302	Gosr1	53334	4-Cell Transient	0.9939
DBTMEE:2005167	Cryba1	12957	4-Cell Transient	0.95427
DBTMEE:2014306	Nek8	140859	4-Cell Transient	0.98064
DBTMEE:2019448	Slc13a2	20500	4-Cell Transient	0.97813
DBTMEE:2018842	Sarm1	237868	4-Cell Transient	0.98495
DBTMEE:2000351	1700071K01Rik	237880	4-Cell Transient	0.99718
DBTMEE:2019819	Slfn14-ps	237890	4-Cell Transient	0.97723
DBTMEE:2014516	Nog	18121	4-Cell Transient	0.88295
DBTMEE:2010699	Itga3	16400	4-Cell Transient	0.99442
DBTMEE:2021006	Tbkbp1	73174	4-Cell Transient	0.9969
DBTMEE:2020422	Srcin1	56013	4-Cell Transient	0.98804
DBTMEE:2016391	Pcgf2	22658	4-Cell Transient	0.91604
DBTMEE:2007267	Fbxl20	72194	4-Cell Transient	0.99109
DBTMEE:2011217	Krt14	16664	4-Cell Transient	0.99733
DBTMEE:2006095	Dnajc7	56354	4-Cell Transient	0.99016
DBTMEE:2010867	Kcnh4	380728	4-Cell Transient	0.98429
DBTMEE:2020576	Stat5b	20851	4-Cell Transient	0.96711
DBTMEE:2004899	Ccdc56	52469	4-Cell Transient	0.97125
DBTMEE:2022643	Vat1	26949	4-Cell Transient	0.97235
DBTMEE:2006277	Dusp3	72349	4-Cell Transient	0.99978
DBTMEE:2009814	Hdac5	15184	4-Cell Transient	0.9793
DBTMEE:2007651	Ftsj3	56095	4-Cell Transient	0.95944
DBTMEE:2004226	Cd79b	15985	4-Cell Transient	0.98632
DBTMEE:2018953	Scn4a	110880	4-Cell Transient	0.86297
DBTMEE:2003711	Cacng1	12299	4-Cell Transient	0.99842
DBTMEE:2000154	1700012B07Rik	69324	4-Cell Transient	0.99659
DBTMEE:2004188	Cd300ld	217305	4-Cell Transient	0.96861
DBTMEE:2001660	AF251705	140497	4-Cell Transient	0.99732
DBTMEE:2009510	Grin2c	14813	4-Cell Transient	0.9867
DBTMEE:2007764	Galk1	14635	4-Cell Transient	0.98346
DBTMEE:2005396	Cygb	114886	4-Cell Transient	0.99734
DBTMEE:2020468	Srsf2	20382	4-Cell Transient	0.9963
DBTMEE:2021341	Tk1	21877	4-Cell Transient	0.96691
DBTMEE:2003884	Cbr2	12409	4-Cell Transient	0.999
DBTMEE:2007230	Fasn	14104	4-Cell Transient	0.98358
DBTMEE:2021172	Tex19.2	70956	4-Cell Transient	0.93129
DBTMEE:2000050	1110057K04Rik	68832	4-Cell Transient	0.98931
DBTMEE:2023152	Wdr35	74682	4-Cell Transient	0.97809
DBTMEE:2018677	Rrm2	20135	4-Cell Transient	0.93408
DBTMEE:2022143	Tssc1	380752	4-Cell Transient	0.98915
DBTMEE:2021509	Tmem18	211986	4-Cell Transient	0.99626
DBTMEE:2004912	Cog5	238123	4-Cell Transient	0.95879
DBTMEE:2022270	Twist1	22160	4-Cell Transient	0.99148
DBTMEE:2010585	Insm2	56856	4-Cell Transient	0.93517
DBTMEE:2011720	Lrr1	69706	4-Cell Transient	0.94852
DBTMEE:2001964	Actr10	56444	4-Cell Transient	0.94348
DBTMEE:2021799	Tomm20l	75266	4-Cell Transient	0.99959
DBTMEE:2017368	Prkch	18755	4-Cell Transient	0.93849
DBTMEE:2018288	Rhoj	80837	4-Cell Transient	0.98402
DBTMEE:2023396	Zbtb1	268564	4-Cell Transient	0.94326
DBTMEE:2016924	Plekhh1	211945	4-Cell Transient	0.9901
DBTMEE:2001902	Acot1	26897	4-Cell Transient	0.98866
DBTMEE:2006098	Dnalc1	105000	4-Cell Transient	0.92781
DBTMEE:2017673	Ptgr2	77219	4-Cell Transient	0.98891
DBTMEE:2010773	Jdp2	81703	4-Cell Transient	0.99554
DBTMEE:2003139	BB287469	544881	4-Cell Transient	0.98566
DBTMEE:2008632	Gm2016	100039042	4-Cell Transient	0.97743
DBTMEE:2003865	Catsperb	271036	4-Cell Transient	0.99949
DBTMEE:2002216	Ak7	78801	4-Cell Transient	0.93289
DBTMEE:2023067	Vrk1	22367	4-Cell Transient	0.91212
DBTMEE:2002360	Amn	93835	4-Cell Transient	0.92268
DBTMEE:2002864	Aspg	104816	4-Cell Transient	0.97573
DBTMEE:2023421	Zbtb42	382639	4-Cell Transient	0.99089
DBTMEE:2003524	Btbd6	399566	4-Cell Transient	0.99489
DBTMEE:2020225	Sp8	320145	4-Cell Transient	0.86448
DBTMEE:2019774	Slc7a15	328059	4-Cell Transient	0.98833
DBTMEE:2010924	Kcns3	238076	4-Cell Transient	0.99941
DBTMEE:2005749	Ddx1	104721	4-Cell Transient	0.97645
DBTMEE:2017285	Pqlc3	217430	4-Cell Transient	0.9765
DBTMEE:2010859	Kcnf1	382571	4-Cell Transient	0.99016
DBTMEE:2002313	Allc	94041	4-Cell Transient	0.99316
DBTMEE:2019546	Slc25a21	217593	4-Cell Transient	0.98332
DBTMEE:2020186	Sos2	20663	4-Cell Transient	0.93158
DBTMEE:2019385	Six1	20471	4-Cell Transient	0.93182
DBTMEE:2022026	Trmt5	76357	4-Cell Transient	0.96651
DBTMEE:2020405	Spnb1	20741	4-Cell Transient	0.97934
DBTMEE:2016903	Plek2	27260	4-Cell Transient	0.9993
DBTMEE:2021561	Tmem229b	268567	4-Cell Transient	0.98653
DBTMEE:2017005	Pnma1	70481	4-Cell Transient	0.96583
DBTMEE:2014307	Nek9	217718	4-Cell Transient	0.99317
DBTMEE:2008969	Gm5662	435337	4-Cell Transient	0.98143
DBTMEE:2017346	Prima1	170952	4-Cell Transient	0.99736
DBTMEE:2002831	Asb2	65256	4-Cell Transient	0.99604
DBTMEE:2009543	Gsc	14836	4-Cell Transient	0.92511
DBTMEE:2002468	Ankrd9	74251	4-Cell Transient	0.98183
DBTMEE:2008732	Gm266	212539	4-Cell Transient	0.99736
DBTMEE:2021507	Tmem179	104885	4-Cell Transient	0.99732
DBTMEE:2003744	Calm4	80796	4-Cell Transient	0.99739
DBTMEE:2003745	Calm5	494124	4-Cell Transient	0.99954
DBTMEE:2014398	Nid1	18073	4-Cell Transient	0.98325
DBTMEE:2009956	Hist1h2bn	319187	4-Cell Transient	0.95504
DBTMEE:2022776	Vmn1r198	171254	4-Cell Transient	0.99736
DBTMEE:2009950	Hist1h2bg	319181	4-Cell Transient	0.98621
DBTMEE:2009928	Hist1h1c	50708	4-Cell Transient	0.95781
DBTMEE:2009933	Hist1h2ab	319172	4-Cell Transient	0.9995
DBTMEE:2017392	Prl3b1	18776	4-Cell Transient	0.99833
DBTMEE:2012142	Mboat1	218121	4-Cell Transient	0.99823
DBTMEE:2007558	Foxf2	14238	4-Cell Transient	0.99362
DBTMEE:2019169	Serpinb9b	20706	4-Cell Transient	0.92741
DBTMEE:2021497	Tmem170b	621976	4-Cell Transient	0.99876
DBTMEE:2014883	Ogn	18295	4-Cell Transient	0.99889
DBTMEE:2020775	Sykb	20963	4-Cell Transient	0.91345
DBTMEE:2019242	Sfxn1	14057	4-Cell Transient	0.99998
DBTMEE:2023672	Zfp493	72958	4-Cell Transient	0.98006
DBTMEE:2013740	Mrpl36	94066	4-Cell Transient	0.96327
DBTMEE:2003930	Ccdc127	67433	4-Cell Transient	0.95568
DBTMEE:2017132	Pou5f2	75507	4-Cell Transient	0.99711
DBTMEE:2005916	Dhfr	13361	4-Cell Transient	0.99245
DBTMEE:2001234	4933425L06Rik	66763	4-Cell Transient	0.99737
DBTMEE:2016945	Plk2	20620	4-Cell Transient	0.91289
DBTMEE:2009800	Hcn1	15165	4-Cell Transient	0.99665
DBTMEE:2009096	Gm7120	633640	4-Cell Transient	0.98589
DBTMEE:2011532	Lgals8	56048	4-Cell Transient	0.99822
DBTMEE:2021002	Tbce	70430	4-Cell Transient	0.993
DBTMEE:2009954	Hist1h2bl	319185	4-Cell Transient	0.9375
DBTMEE:2009941	Hist1h2ak	319169	4-Cell Transient	0.787
DBTMEE:2009936	Hist1h2ae	319166	4-Cell Transient	0.98423
DBTMEE:2017409	Prl8a9	67310	4-Cell Transient	0.99721
DBTMEE:2006363	E2f3	13557	4-Cell Transient	0.98361
DBTMEE:2006420	Eci2	23986	4-Cell Transient	0.99334
DBTMEE:2006609	Elovl2	54326	4-Cell Transient	0.95397
DBTMEE:2009452	Gprin1	26913	4-Cell Transient	0.95039
DBTMEE:2019973	Sncb	104069	4-Cell Transient	0.95467
DBTMEE:2010001	Hk3	212032	4-Cell Transient	0.99725
DBTMEE:2006918	F12	58992	4-Cell Transient	0.98421
DBTMEE:2016804	Pitx1	18740	4-Cell Transient	0.99944
DBTMEE:2003207	BC051665	218275	4-Cell Transient	0.98153
DBTMEE:2021835	Tpbpb	116913	4-Cell Transient	0.99737
DBTMEE:2005292	Cts6	58518	4-Cell Transient	0.99737
DBTMEE:2023856	Zfp935	71508	4-Cell Transient	0.99536
DBTMEE:2007254	Fbp2	14120	4-Cell Transient	0.95768
DBTMEE:2017645	Ptch1	19206	4-Cell Transient	0.96143
DBTMEE:2010180	Hsd17b3	15487	4-Cell Transient	0.99725
DBTMEE:2022519	Uqcrb	67530	4-Cell Transient	0.97529
DBTMEE:2001572	A530054K11Rik	212281	4-Cell Transient	0.93925
DBTMEE:2002030	Adamts16	271127	4-Cell Transient	0.99298
DBTMEE:2023820	Zfp825	235956	4-Cell Transient	0.99316
DBTMEE:2023477	Zcchc9	69085	4-Cell Transient	0.94656
DBTMEE:2003380	Bhmt	12116	4-Cell Transient	0.99363
DBTMEE:2012160	Mccc2	78038	4-Cell Transient	0.90672
DBTMEE:2006758	Erbb2ip	59079	4-Cell Transient	0.92948
DBTMEE:2007030	Fam159b	77803	4-Cell Transient	0.9956
DBTMEE:2018257	Rgs7bp	52882	4-Cell Transient	0.99712
DBTMEE:2009470	Gpx8	69590	4-Cell Transient	0.99735
DBTMEE:2010694	Itga1	109700	4-Cell Transient	0.99687
DBTMEE:2014742	Nudt13	67725	4-Cell Transient	0.99502
DBTMEE:2017170	Ppif	105675	4-Cell Transient	0.97626
DBTMEE:2002496	Anxa11	11744	4-Cell Transient	0.9793
DBTMEE:2021343	Tkt	21881	4-Cell Transient	0.93369
DBTMEE:2010728	Itih4	16427	4-Cell Transient	0.99506
DBTMEE:2002504	Anxa8	11752	4-Cell Transient	0.99895
DBTMEE:2020814	Syt15	319508	4-Cell Transient	0.99712
DBTMEE:2017604	Psmc6	67089	4-Cell Transient	0.98543
DBTMEE:2017016	Pnp2	667034	4-Cell Transient	0.88207
DBTMEE:2019687	Slc39a2	214922	4-Cell Transient	0.99944
DBTMEE:2002714	Arhgef40	268739	4-Cell Transient	0.94113
DBTMEE:2013563	Mmp14	17387	4-Cell Transient	0.98847
DBTMEE:2004827	Cmtm5	67272	4-Cell Transient	0.99734
DBTMEE:2010654	Irf9	16391	4-Cell Transient	0.99345
DBTMEE:2014350	Nfatc4	73181	4-Cell Transient	0.97111
DBTMEE:2010457	Il17d	239114	4-Cell Transient	0.96173
DBTMEE:2002349	Fam123a	72125	4-Cell Transient	0.99735
DBTMEE:2018395	Rnaseh2b	67153	4-Cell Transient	0.95711
DBTMEE:2017538	Prss51	100504162	4-Cell Transient	0.99734
DBTMEE:2010997	Kif13b	16554	4-Cell Transient	0.94466
DBTMEE:2023634	Zfp395	380912	4-Cell Transient	0.99933
DBTMEE:2017006	Pnma2	239157	4-Cell Transient	0.99706
DBTMEE:2011659	Loxl2	94352	4-Cell Transient	0.99837
DBTMEE:2021724	Tnfrsf10b	21933	4-Cell Transient	0.99453
DBTMEE:2006142	Dok2	13449	4-Cell Transient	0.95823
DBTMEE:2021869	Tpt1	22070	4-Cell Transient	0.99356
DBTMEE:2004776	Cln5	211286	4-Cell Transient	0.99988
DBTMEE:2009189	Gm9376	668814	4-Cell Transient	0.98567
DBTMEE:2012140	Mbnl2	105559	4-Cell Transient	0.99347
DBTMEE:2008101	Gm10406	100038847	4-Cell Transient	0.98957
DBTMEE:2008784	Gm3696	100042149	4-Cell Transient	0.99697
DBTMEE:2020546	Stab1	192187	4-Cell Transient	0.99875
DBTMEE:2006040	Dnahc1	110084	4-Cell Transient	0.98916
DBTMEE:2019485	Slc18a3	20508	4-Cell Transient	0.99734
DBTMEE:2000731	3425401B19Rik	100504518	4-Cell Transient	0.98702
DBTMEE:2014608	Ppyr1	19065	4-Cell Transient	0.81477
DBTMEE:2003418	Bmp4	12159	4-Cell Transient	0.85246
DBTMEE:2016128	Otx2	18424	4-Cell Transient	0.95182
DBTMEE:2015808	Olfr733	258657	4-Cell Transient	0.99719
DBTMEE:2008982	Gm5800	545047	4-Cell Transient	0.99731
DBTMEE:2014225	Ndrg2	29811	4-Cell Transient	0.97258
DBTMEE:2010053	Hnrnpc	15381	4-Cell Transient	0.97002
DBTMEE:2002517	Ap1g2	11766	4-Cell Transient	0.94744
DBTMEE:2002066	Adcy4	104110	4-Cell Transient	0.99736
DBTMEE:2003881	Cbln3	56410	4-Cell Transient	0.99533
DBTMEE:2019010	Sdr39u1	654795	4-Cell Transient	0.99818
DBTMEE:2011428	Lats2	50523	4-Cell Transient	0.99708
DBTMEE:2005984	Dleu7	239133	4-Cell Transient	0.98644
DBTMEE:2010595	Ints6	18130	4-Cell Transient	0.93967
DBTMEE:2009644	Gulo	268756	4-Cell Transient	0.99551
DBTMEE:2002020	Adam7	11500	4-Cell Transient	0.99713
DBTMEE:2003412	Bmp1	12153	4-Cell Transient	0.98978
DBTMEE:2014744	Nudt15	214254	4-Cell Transient	0.99492
DBTMEE:2011497	Lect1	16840	4-Cell Transient	0.94544
DBTMEE:2005631	Dach1	13134	4-Cell Transient	0.97874
DBTMEE:2020990	Tbc1d4	210789	4-Cell Transient	0.91514
DBTMEE:2020203	Sox21	223227	4-Cell Transient	0.9954
DBTMEE:2009403	Gpr18	110168	4-Cell Transient	0.99738
DBTMEE:2023915	Zic5	65100	4-Cell Transient	0.99735
DBTMEE:2017348	Prkaa1	105787	4-Cell Transient	0.96233
DBTMEE:2022462	Ugt3a2	223337	4-Cell Transient	0.99711
DBTMEE:2005646	Dap	223453	4-Cell Transient	0.9725
DBTMEE:2004810	Cmbl	69574	4-Cell Transient	0.9832
DBTMEE:2005269	Cthrc1	68588	4-Cell Transient	0.99808
DBTMEE:2006624	Ttc35	66736	4-Cell Transient	0.91725
DBTMEE:2016821	Pkhd1l1	192190	4-Cell Transient	0.99816
DBTMEE:2011972	Mal2	105853	4-Cell Transient	0.98793
DBTMEE:2014550	Nov	18133	4-Cell Transient	0.92913
DBTMEE:2021932	Trib1	211770	4-Cell Transient	0.99202
DBTMEE:2013987	Myc	17869	4-Cell Transient	0.98816
DBTMEE:2011858	Ly6f	17071	4-Cell Transient	0.99736
DBTMEE:2005195	Csf2rb	12983	4-Cell Transient	0.99712
